Tanggal,No_bukti,Keterangan,Kode,Account,Kategory, Debet , Kredit , Saldo ,   Stock ,   Saldo Stock Ayam ,   Harga Satuan , penjualan , Cumm_penj ,  Saldo_deff ,   beban ,  Cummbeban 
26-Jul-19,,Beli air galon,CMSBL,Consumable,Beban," 20,000 ",," 20,000 ",,106.5, -   , -   , -   ," 20,000 ",20000," 19,120,169 "
26-Jul-19,,Beli telur,PBWL,Persediaan Ricebowl,Harta," 6,000 ",," 26,000 ",,106.5, -   , -   , -   ," 6,000 ",0, -   
26-Jul-19,,Gaji Dinar harian,ACCR,Accrude,Accrude," 30,000 ",," 56,000 ",,106.5, -   , -   , -   ," 30,000 ",0, -   
26-Jul-19,,Sedekah jumat 1 ekor,BSUM,Beban Sumbangan,Beban," 60,000 ",," 116,000 ",,106.5, -   , -   , -   ," 60,000 ",60000," 19,180,169 "
26-Jul-19,,"Belanja cabe 1kg, timun 2kg, tomat 1kg",PAYM,Persediaan Ayam+Sambal+Lalap,Harta," 94,000 ",," 210,000 ",,106.5, -   , -   , -   ," 94,000 ",0, -   
26-Jul-19,,"Pengeluaran galon,telur,gaji harian,sedekah,bahan sambal",KAS,Kas dompet,Harta,," 210,000 ", -   ,,106.5, -   , -   , -   ," (210,000)",0, -   
26-Jul-19,,Penjualan ayam by Toko 8 ekor,KAS,Kas dompet,Harta," 488,000 ",," 488,000 ",,106.5, -   , -   , -   ," 488,000 ",0, -   
26-Jul-19,,Penjualan ayam by Toko 8 ekor,PJTK,Penjualan Toko,Penjualan,," 488,000 ", -   ,,106.5, -   ," 488,000 "," 17,957,000 "," (488,000)",0, -   
26-Jul-19,,Penjualan ricebowl by Toko 4 paket,KAS,Kas dompet,Harta," 60,000 ",," 60,000 ",,106.5, -   , -   , -   ," 60,000 ",0, -   
26-Jul-19,,Penjualan ricebowl by Toko 4 paket,PJTK,Penjualan Toko,Penjualan,," 60,000 ", -   ,,106.5, -   ," 60,000 "," 18,017,000 "," (60,000)",0, -   
26-Jul-19,,Penjualan ayam by GoFood 1 ekor,KASBANK,Kas di Bank,Harta," 60,000 ",," 60,000 ",,106.5, -   , -   , -   ," 60,000 ",0, -   
26-Jul-19,,Penjualan ayam by GoFood 1 ekor,PJGK,Penjualan by Gojek,Penjualan,," 60,000 ", -   ,,106.5, -   ," 60,000 "," 18,077,000 "," (60,000)",0, -   
26-Jul-19,,Persediaan ayam (dikurangi 9 ekor),BPJ,Beban Harga Pokok,Beban," 315,000 ",," 315,000 ",-9,97.5, -   , -   , -   ," 315,000 ",315000," 19,495,169 "
26-Jul-19,,Persediaan ayam (dikurangi 9 ekor),PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 315,000 ", -   ,,97.5, -   , -   , -   ," (315,000)",0, -   
26-Jul-19,,Persediaan ricebowl (dikurangi 4 paket),BPJ,Beban Harga Pokok,Beban," 34,200 ",," 34,200 ",-0.5,97, -   , -   , -   ," 34,200 ",34200," 19,529,369 "
26-Jul-19,,Persediaan ricebowl (dikurangi 4 paket),PBWL,Persediaan Ricebowl,Harta,," 34,200 ", -   ,,97, -   , -   , -   ," (34,200)",0, -   
27-Jul-19,,Belanja beras 10 kg,PBRS,Persediaan Beras,Harta," 135,000 ",," 135,000 ",,97, -   , -   , -   ," 135,000 ",0, -   
27-Jul-19,,Belanja beras 10 kg,KAS,Kas dompet,Harta,," 135,000 ", -   ,,97, -   , -   , -   ," (135,000)",0, -   
27-Jul-19,,Belanja terasi 20 bungkus,PAYM,Persediaan Ayam+Sambal+Lalap,Harta," 115,000 ",," 115,000 ",,97, -   , -   , -   ," 115,000 ",0, -   
27-Jul-19,,Belanja terasi 20 bungkus,KAS,Kas dompet,Harta,," 115,000 ", -   ,,97, -   , -   , -   ," (115,000)",0, -   
27-Jul-19,,Belanja minyak 2L,PAYM,Persediaan Ayam+Sambal+Lalap,Harta," 24,000 ",," 24,000 ",,97, -   , -   , -   ," 24,000 ",0, -   
27-Jul-19,,Belanja minyak 2L,KAS,Kas dompet,Harta,," 24,000 ", -   ,,97, -   , -   , -   ," (24,000)",0, -   
27-Jul-19,,Gaji Dinar harian,ACCR,Accrude,Accrude," 30,000 ",," 30,000 ",,97, -   , -   , -   ," 30,000 ",0, -   
27-Jul-19,,Gaji Dinar harian,KAS,Kas dompet,Harta,," 30,000 ", -   ,,97, -   , -   , -   ," (30,000)",0, -   
27-Jul-19,,"Penjualan ayam by Toko 12,5 ekor",KAS,Kas dompet,Harta," 752,000 ",," 752,000 ",,97, -   , -   , -   ," 752,000 ",0, -   
27-Jul-19,,"Penjualan ayam by Toko 12,5 ekor",PJTK,Penjualan Toko,Penjualan,," 752,000 ", -   ,,97, -   ," 752,000 "," 18,829,000 "," (752,000)",0, -   
27-Jul-19,,Penjualan ricebowl by Toko 2 paket,KAS,Kas dompet,Harta," 30,000 ",," 30,000 ",,97, -   , -   , -   ," 30,000 ",0, -   
27-Jul-19,,Penjualan ricebowl by Toko 2 paket,PJTK,Penjualan Toko,Penjualan,," 30,000 ", -   ,,97, -   ," 30,000 "," 18,859,000 "," (30,000)",0, -   
27-Jul-19,,"Penjualan ayam by GoFood 1,5 ekor",KASBANK,Kas di Bank,Harta," 38,000 ",," 38,000 ",,97, -   , -   , -   ," 38,000 ",0, -   
27-Jul-19,,"Penjualan ayam by GoFood 1,5 ekor",PJGK,Penjualan by Gojek,Penjualan,," 38,000 ", -   ,,97, -   ," 38,000 "," 18,897,000 "," (38,000)",0, -   
27-Jul-19,,Persediaan ayam (dikurangi 14 ekor),BPJ,Beban Harga Pokok,Beban," 490,000 ",," 490,000 ",-14,83, -   , -   , -   ," 490,000 ",490000," 20,019,369 "
27-Jul-19,,Persediaan ayam (dikurangi 14 ekor),PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 490,000 ", -   ,,83, -   , -   , -   ," (490,000)",0, -   
27-Jul-19,,Persediaan ricebowl (dikurangi 2 paket),BPJ,Beban Harga Pokok,Beban," 17,100 ",," 17,100 ",,83, -   , -   , -   ," 17,100 ",17100," 20,036,469 "
27-Jul-19,,Persediaan ricebowl (dikurangi 2 paket),PBWL,Persediaan Ricebowl,Harta,," 17,100 ", -   ,,83, -   , -   , -   ," (17,100)",0, -   
28-Jul-19,,"Belanja kecap asin, lada bubuk,bawang putih, masako, bawang bombay",PAYM,Persediaan Ayam+Sambal+Lalap,Harta," 119,000 ",," 119,000 ",,83, -   , -   , -   ," 119,000 ",0, -   
28-Jul-19,,"Belanja kecap asin, lada bubuk,bawang putih, masako, bawang bombay",KAS,Kas dompet,Harta,," 119,000 ", -   ,,83, -   , -   , -   ," (119,000)",0, -   
28-Jul-19,,Beli listrik,BLTK,Beban Listrik,Beban," 23,000 ",," 23,000 ",,83, -   , -   , -   ," 23,000 ",23000," 20,059,469 "
28-Jul-19,,Beli listrik,KAS,Kas dompet,Harta,," 23,000 ", -   ,,83, -   , -   , -   ," (23,000)",0, -   
28-Jul-19,,Gaji Dinar harian,ACCR,Accrude,Accrude," 30,000 ",," 30,000 ",,83, -   , -   , -   ," 30,000 ",0, -   
28-Jul-19,,Gaji Dinar harian,KAS,Kas dompet,Harta,," 30,000 ", -   ,,83, -   , -   , -   ," (30,000)",0, -   
28-Jul-19,,Gaji Ilham Harian Tanggal 15,ACCR,Accrude,Accrude," 40,000 ",," 40,000 ",,83, -   , -   , -   ," 40,000 ",0, -   
28-Jul-19,,Gaji Ilham Harian Tanggal 15,KAS,Kas dompet,Harta,," 40,000 ", -   ,,83, -   , -   , -   ," (40,000)",0, -   
28-Jul-19,,Penjualan ayam by Toko 7 ekor,KAS,Kas dompet,Harta," 432,000 ",," 432,000 ",,83, -   , -   , -   ," 432,000 ",0, -   
28-Jul-19,,Penjualan ayam by Toko 7 ekor,PJTK,Penjualan Toko,Penjualan,," 432,000 ", -   ,,83, -   ," 432,000 "," 19,329,000 "," (432,000)",0, -   
28-Jul-19,,Penjualan ricebowl by Toko 2 paket,KAS,Kas dompet,Harta," 30,000 ",," 30,000 ",,83, -   , -   , -   ," 30,000 ",0, -   
28-Jul-19,,Penjualan ricebowl by Toko 2 paket,PJTK,Penjualan Toko,Penjualan,," 30,000 ", -   ,,83, -   ," 30,000 "," 19,359,000 "," (30,000)",0, -   
28-Jul-19,,Penjualan nasi by Toko 7 pack,KAS,Kas dompet,Harta," 28,000 ",," 28,000 ",,83, -   , -   , -   ," 28,000 ",0, -   
28-Jul-19,,Penjualan nasi by Toko 7 pack,PJTK,Penjualan Toko,Penjualan,," 28,000 ", -   ,,83, -   ," 28,000 "," 19,387,000 "," (28,000)",0, -   
28-Jul-19,,Penjualan ayam by GoFood 1 ekor,KASBANK,Kas di Bank,Harta," 60,000 ",," 60,000 ",,83, -   , -   , -   ," 60,000 ",0, -   
28-Jul-19,,Penjualan ayam by GoFood 1 ekor,PJGK,Penjualan by Gojek,Penjualan,," 60,000 ", -   ,,83, -   ," 60,000 "," 19,447,000 "," (60,000)",0, -   
28-Jul-19,,Penjualan ayam by Pesanan 3 ekor,KAS,Kas dompet,Harta," 180,000 ",," 180,000 ",,83, -   , -   , -   ," 180,000 ",0, -   
28-Jul-19,,Penjualan ayam by Pesanan 3 ekor,PJTK,Penjualan Toko,Penjualan,," 180,000 ", -   ,,83, -   ," 180,000 "," 19,627,000 "," (180,000)",0, -   
28-Jul-19,,Persediaan ayam (dikurangi 11 ekor),BPJ,Beban Harga Pokok,Beban," 385,000 ",," 385,000 ",-11,72, -   , -   , -   ," 385,000 ",385000," 20,444,469 "
28-Jul-19,,Persediaan ayam (dikurangi 11 ekor),PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 385,000 ", -   ,,72, -   , -   , -   ," (385,000)",0, -   
28-Jul-19,,Persediaan ricebowl (dikurangi 2 paket),BPJ,Beban Harga Pokok,Beban," 17,100 ",," 17,100 ",-0.5,71.5, -   , -   , -   ," 17,100 ",17100," 20,461,569 "
28-Jul-19,,Persediaan ricebowl (dikurangi 2 paket),PBWL,Persediaan Ricebowl,Harta,," 17,100 ", -   ,,71.5, -   , -   , -   ," (17,100)",0, -   
28-Jul-19,,Persediaan beras (dikurangi nasi 7 pack),BPJ,Beban Harga Pokok,Beban," 7,000 ",," 7,000 ",,71.5, -   , -   , -   ," 7,000 ",7000," 20,468,569 "
28-Jul-19,,Persediaan beras (dikurangi nasi 7 pack),PBRS,Persediaan Beras,Harta,," 7,000 ", -   ,,71.5, -   , -   , -   ," (7,000)",0, -   
29-Jul-19,,"Belanja cabe, tomat, timun",PAYM,Persediaan Ayam+Sambal+Lalap,Harta," 158,000 ",," 158,000 ",,71.5, -   , -   , -   ," 158,000 ",0, -   
29-Jul-19,,Beli listrik,BLTK,Beban Listrik,Beban," 102,000 ",," 260,000 ",,71.5, -   , -   , -   ," 102,000 ",102000," 20,570,569 "
29-Jul-19,,Biaya perawatan pengecekan alat panggang ,BMTN,Beban Maintenance,Beban," 330,000 ",," 590,000 ",,71.5, -   , -   , -   ," 330,000 ",330000," 20,900,569 "
29-Jul-19,,Sodaqoh,BSUM,Beban Sumbangan,Beban," 5,000 ",," 595,000 ",,71.5, -   , -   , -   ," 5,000 ",5000," 20,905,569 "
29-Jul-19,,Gaji Dinar harian,ACCR,Accrude,Accrude," 30,000 ",," 625,000 ",,71.5, -   , -   , -   ," 30,000 ",0, -   
29-Jul-19,,"Pengeluaran belanja, listrik, gaji, maintenance, sodaqoh",KAS,Kas dompet,Harta,," 625,000 ", -   ,,71.5, -   , -   , -   ," (625,000)",0, -   
29-Jul-19,,"Penjualan ayam by Toko 10,5 ekor",KAS,Kas dompet,Harta," 636,000 ",," 636,000 ",,71.5, -   , -   , -   ," 636,000 ",0, -   
29-Jul-19,,"Penjualan ayam by Toko 10,5 ekor",PJTK,Penjualan Toko,Penjualan,," 636,000 ", -   ,,71.5, -   ," 636,000 "," 20,263,000 "," (636,000)",0, -   
29-Jul-19,,Penjualan ricebowl by Toko 2 paket,KAS,Kas dompet,Harta," 30,000 ",," 30,000 ",,71.5, -   , -   , -   ," 30,000 ",0, -   
29-Jul-19,,Penjualan ricebowl by Toko 2 paket,PJTK,Penjualan Toko,Penjualan,," 30,000 ", -   ,,71.5, -   ," 30,000 "," 20,293,000 "," (30,000)",0, -   
29-Jul-19,,"Persediaan ayam (dikurangi 10,5 ekor)",BPJ,Beban Harga Pokok,Beban," 367,500 ",," 367,500 ",-10.5,61, -   , -   , -   ," 367,500 ",367500," 21,273,069 "
29-Jul-19,,"Persediaan ayam (dikurangi 10,5 ekor)",PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 367,500 ", -   ,,61, -   , -   , -   ," (367,500)",0, -   
29-Jul-19,,Persediaan ricebowl (dikurangi 2 paket),BPJ,Beban Harga Pokok,Beban," 17,100 ",," 17,100 ",,61, -   , -   , -   ," 17,100 ",17100," 21,290,169 "
29-Jul-19,,Persediaan ricebowl (dikurangi 2 paket),PBWL,Persediaan Ricebowl,Harta,," 17,100 ", -   ,,61, -   , -   , -   ," (17,100)",0, -   
30-Jul-19,,Beli telur,PBWL,Persediaan Ricebowl,Harta," 6,000 ",," 6,000 ",,61, -   , -   , -   ," 6,000 ",0, -   
30-Jul-19,,Beli timun,PAYM,Persediaan Ayam+Sambal+Lalap,Harta," 8,000 ",," 14,000 ",,61, -   , -   , -   ," 8,000 ",0, -   
30-Jul-19,,Gaji Dinar harian,ACCR,Accrude,Accrude," 30,000 ",," 44,000 ",,61, -   , -   , -   ," 30,000 ",0, -   
30-Jul-19,,"Pengeluaran beli telur, timun, gaji harian",KAS,Kas dompet,Harta,," 44,000 ", -   ,,61, -   , -   , -   ," (44,000)",0, -   
30-Jul-19,,Penjualan ayam by Toko 11 ekor,KAS,Kas dompet,Harta," 668,000 ",," 668,000 ",,61, -   , -   , -   ," 668,000 ",0, -   
30-Jul-19,,Penjualan ayam by Toko 11 ekor,PJTK,Penjualan Toko,Penjualan,," 668,000 ", -   ,,61, -   ," 668,000 "," 20,961,000 "," (668,000)",0, -   
30-Jul-19,,Penjualan ricebowl by Toko 3 paket,KAS,Kas dompet,Harta," 45,000 ",," 45,000 ",,61, -   , -   , -   ," 45,000 ",0, -   
30-Jul-19,,Penjualan ricebowl by Toko 3 paket,PJTK,Penjualan Toko,Penjualan,," 45,000 ", -   ,,61, -   ," 45,000 "," 21,006,000 "," (45,000)",0, -   
30-Jul-19,,Penjualan nasi by Toko 1 pack,KAS,Kas dompet,Harta," 4,000 ",," 4,000 ",,61, -   , -   , -   ," 4,000 ",0, -   
30-Jul-19,,Penjualan nasi by Toko 1 pack,PJTK,Penjualan Toko,Penjualan,," 4,000 ", -   ,,61, -   ," 4,000 "," 21,010,000 "," (4,000)",0, -   
30-Jul-19,,Penjualan ayam by GoFood 1 ekor,KASBANK,Kas di Bank,Harta," 60,000 ",," 60,000 ",,61, -   , -   , -   ," 60,000 ",0, -   
30-Jul-19,,Penjualan ayam by GoFood 1 ekor,PJGK,Penjualan by Gojek,Penjualan,," 60,000 ", -   ,,61, -   ," 60,000 "," 21,070,000 "," (60,000)",0, -   
30-Jul-19,,Pembelian ayam 70kg,PAYM,Persediaan Ayam+Sambal+Lalap,Harta," 2,030,000 ",," 2,030,000 ",80,141," 25,375.0 ", -   , -   ," 2,030,000 ",0, -   
30-Jul-19,,Pembelian ayam 70kg,KASBANK,Kas di Bank,Harta,," 2,030,000 ", -   ,,141, -   , -   , -   ," (2,030,000)",0, -   
30-Jul-19,,Persediaan ayam (dikurangi 12 ekor),BPJ,Beban Harga Pokok,Beban," 420,000 ",," 420,000 ",-12,129, -   , -   , -   ," 420,000 ",420000," 21,710,169 "
30-Jul-19,,Persediaan ayam (dikurangi 12 ekor),PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 420,000 ", -   ,,129, -   , -   , -   ," (420,000)",0, -   
30-Jul-19,,Persediaan ricebowl (dikurangi 3 paket),BPJ,Beban Harga Pokok,Beban," 45,000 ",," 45,000 ",-1,128, -   , -   , -   ," 45,000 ",45000," 21,755,169 "
30-Jul-19,,Persediaan ricebowl (dikurangi 3 paket),PBWL,Persediaan Ricebowl,Harta,," 45,000 ", -   ,,128, -   , -   , -   ," (45,000)",0, -   
30-Jul-19,,Persediaan beras (dikurangi nasi 1 pack),BPJ,Beban Harga Pokok,Beban," 1,000 ",," 1,000 ",,128, -   , -   , -   ," 1,000 ",1000," 21,756,169 "
30-Jul-19,,Persediaan beras (dikurangi nasi 1 pack),PBRS,Persediaan Beras,Harta,," 1,000 ", -   ,,128, -   , -   , -   ," (1,000)",0, -   
31-Jul-19,,Beli kardus 65 pcs,PDUS,Persediaan Dus,Harta," 117,000 ",," 117,000 ",,128, -   , -   , -   ," 117,000 ",0, -   
31-Jul-19,,Beli plastik,CMSBL,Consumable,Beban," 45,000 ",," 162,000 ",,128, -   , -   , -   ," 45,000 ",45000," 21,801,169 "
31-Jul-19,,Beli kardus dan plastik di plaskita,KAS,Kas dompet,Harta,," 162,000 ", -   ,,128, -   , -   , -   ," (162,000)",0, -   
31-Jul-19,,Gaji Dinar harian,ACCR,Accrude,Accrude," 30,000 ",," 30,000 ",,128, -   , -   , -   ," 30,000 ",0, -   
31-Jul-19,,Gaji Dinar harian,KAS,Kas dompet,Harta,," 30,000 ", -   ,,128, -   , -   , -   ," (30,000)",0, -   
31-Jul-19,,"Penjualan ayam by Toko 6,5 ekor",KAS,Kas dompet,Harta," 392,000 ",," 392,000 ",,128, -   , -   , -   ," 392,000 ",0, -   
31-Jul-19,,"Penjualan ayam by Toko 6,5 ekor",PJTK,Penjualan Toko,Penjualan,," 392,000 ", -   ,,128, -   ," 392,000 "," 21,462,000 "," (392,000)",0, -   
31-Jul-19,,Penjualan ayam by Pesanan 5 ekor,KAS,Kas dompet,Harta," 300,000 ",," 300,000 ",,128, -   , -   , -   ," 300,000 ",0, -   
31-Jul-19,,Penjualan ayam by Pesanan 5 ekor,PJTK,Penjualan Toko,Penjualan,," 300,000 ", -   ,,128, -   ," 300,000 "," 21,762,000 "," (300,000)",0, -   
31-Jul-19,,Penjualan ricebowl by Toko 2 paket,KAS,Kas dompet,Harta," 30,000 ",," 30,000 ",,128, -   , -   , -   ," 30,000 ",0, -   
31-Jul-19,,Penjualan ricebowl by Toko 2 paket,PJTK,Penjualan Toko,Penjualan,," 30,000 ", -   ,,128, -   ," 30,000 "," 21,792,000 "," (30,000)",0, -   
31-Jul-19,,Penjualan nasi by Toko 3 pack,KAS,Kas dompet,Harta," 12,000 ",," 12,000 ",,128, -   , -   , -   ," 12,000 ",0, -   
31-Jul-19,,Penjualan nasi by Toko 3 pack,PJTK,Penjualan Toko,Penjualan,," 12,000 ", -   ,,128, -   ," 12,000 "," 21,804,000 "," (12,000)",0, -   
31-Jul-19,,"Persediaan ayam (dikurangi 11,5 ekor)",BPJ,Beban Harga Pokok,Beban," 402,500 ",," 402,500 ",-11.5,116.5, -   , -   , -   ," 402,500 ",402500," 22,203,669 "
31-Jul-19,,"Persediaan ayam (dikurangi 11,5 ekor)",PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 402,500 ", -   ,,116.5, -   , -   , -   ," (402,500)",0, -   
31-Jul-19,,Persediaan ricebowl (dikurangi 2 paket),BPJ,Beban Harga Pokok,Beban," 17,100 ",," 17,100 ",-1,115.5, -   , -   , -   ," 17,100 ",17100," 22,220,769 "
31-Jul-19,,Persediaan ricebowl (dikurangi 2 paket),PBWL,Persediaan Ricebowl,Harta,," 17,100 ", -   ,,115.5, -   , -   , -   ," (17,100)",0, -   
31-Jul-19,,Persediaan beras (dikurangi nasi 3 pack),BPJ,Beban Harga Pokok,Beban," 3,000 ",," 3,000 ",,115.5, -   , -   , -   ," 3,000 ",3000," 22,223,769 "
31-Jul-19,,Persediaan beras (dikurangi nasi 3 pack),PBRS,Persediaan Beras,Harta,," 3,000 ", -   ,,115.5, -   , -   , -   ," (3,000)",0, -   
31-Jul-19,,Setor ke bank,KASBANK,Kas di Bank,Harta," 10,000,000 ",," 10,000,000 ",,115.5, -   , -   , -   ," 10,000,000 ",0, -   
31-Jul-19,,Setor ke bank,KAS,Kas dompet,Harta,," 10,000,000 ", -   ,,115.5, -   , -   , -   ," (10,000,000)",0, -   
31-Jul-19,,Gaji Dinar Bulanan,ACCR,Accrude,Accrude," 500,000 ",," 500,000 ",,115.5, -   , -   , -   ," 500,000 ",0, -   
31-Jul-19,,Gaji Ilham 14 hari ,ACCR,Accrude,Accrude," 560,000 ",," 1,060,000 ",,115.5, -   , -   , -   ," 560,000 ",0, -   
31-Jul-19,,Pengeluaran gaji akhir bulan,KAS,Kas dompet,Harta,," 1,060,000 ", -   ,,115.5, -   , -   , -   ," (1,060,000)",0, -   
31-Jul-19,,Penyesuaian stock beras,BPENYB,Beban Penyesuaian Beras,Beban," 80,000 ",," 80,000 ",,115.5, -   , -   , -   ," 80,000 ",80000," 22,303,769 "
31-Jul-19,,Penyesuaian stock beras,PBRS,Persediaan Beras,Harta,," 80,000 ", -   ,,115.5, -   , -   , -   ," (80,000)",0, -   
31-Jul-19,,Penyesuaian stock ayam,BPENYA,Beban Penyesuaian Ayam,Beban," 878,200 ",," 878,200 ",-7.5,108, -   , -   , -   ," 878,200 ",878200," 23,181,969 "
31-Jul-19,,Penyesuaian stock ayam,PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 878,200 ", -   ,,108, -   , -   , -   ," (878,200)",0, -   
31-Jul-19,,Penyesuaian stock dus,BPDUS,Beban Penyesuaian Dus,Beban," 90,000 ",," 90,000 ",,108, -   , -   , -   ," 90,000 ",90000," 23,271,969 "
31-Jul-19,,Penyesuaian stock dus,PDUS,Persediaan Dus,Harta,," 90,000 ", -   ,,108, -   , -   , -   ," (90,000)",0, -   
31-Jul-19,,Pembalikan accrude,ACCR,Accrude,Accrude," 40,000 ",," 40,000 ",,108, -   , -   , -   ," 40,000 ",0, -   
31-Jul-19,,Pembalikan accrude,BGAJI,Beban Gaji,Beban,," 40,000 ", -   ,,108, -   , -   , -   ," (40,000)",-40000," 23,231,969 "
31-Jul-19,,Laba Rugi Bulan Juli,MODAL,Modal ,Modal," 1,427,969 ",," 1,427,969 ",,108, -   , -   , -   ," 1,427,969 ",0, -   
31-Jul-19,,Laba Rugi Bula Juli,LR,Laba Rugi,Laba Rugi,," 1,427,969 ", -   ,,108, -   , -   , -   ," (1,427,969)",0, -   
1-Aug-19,,Beban sewa toko bulan Agustus,BSWTK,Beban Sewa Toko,Beban," 2,166,667 ",," 2,166,667 ",,108, -   , -   , -   ," 2,166,667 ",2166667," 2,166,667 "
1-Aug-19,,Beban sewa toko bulan Agustus,SWTK,Sewa Toko,Harta,," 2,166,667 ", -   ,,108, -   , -   , -   ," (2,166,667)",0, -   
1-Aug-19,,Beban depresiasi asset bulan Agustus,BDEPRE,Beban Depresiasi,Beban," 919,902 ",," 919,902 ",,108, -   , -   , -   ," 919,902 ",919902," 3,086,569 "
1-Aug-19,,Beban depresiasi asset bulan Agustus,FXDA,Fixed Asset,Harta,," 919,902 ", -   ,,108, -   , -   , -   ," (919,902)",0, -   
1-Aug-19,,Beban Gaji Bulan Agustus,BGAJI,Beban Gaji,Beban," 3,200,000 ",," 3,200,000 ",,108, -   , -   , -   ," 3,200,000 ",3200000," 6,286,569 "
1-Aug-19,,Accrude Gaji Bulan Agustus,ACCR,Accrude,Accrude,," 3,200,000 ", -   ,,108, -   , -   , -   ," (3,200,000)",0, -   
1-Aug-19,,Beli Minyak,CMSBL,Consumable,Beban," 21,000 ",," 21,000 ",,108, -   , -   , -   ," 21,000 ",21000," 6,307,569 "
1-Aug-19,,Beli Gas,CMSBL,Consumable,Beban," 146,000 ",," 167,000 ",,108, -   , -   , -   ," 146,000 ",146000," 6,453,569 "
1-Aug-19,,Bayar iuran RT,BSUM,Beban Sumbangan,Beban," 15,000 ",," 182,000 ",,108, -   , -   , -   ," 15,000 ",15000," 6,468,569 "
1-Aug-19,,Beli Telur,PBWL,Persediaan Ricebowl,Harta," 6,000 ",," 188,000 ",,108, -   , -   , -   ," 6,000 ",0, -   
1-Aug-19,,Gaji Dinar Harian,ACCR,Accrude,Accrude," 30,000 ",," 218,000 ",,108, -   , -   , -   ," 30,000 ",0, -   
1-Aug-19,,Pengeluaran tanggal 1 agustus,KAS,Kas dompet,Harta,," 218,000 ", -   ,,108, -   , -   , -   ," (218,000)",0, -   
1-Aug-19,,Penjualan ayam by Toko 11 ekor,KAS,Kas dompet,Harta," 672,000 ",," 672,000 ",,108, -   , -   , -   ," 672,000 ",0, -   
1-Aug-19,,Penjualan ayam by Toko 11 ekor,PJTK,Penjualan Toko,Penjualan,," 672,000 ", -   ,,108, -   ," 672,000 "," 672,000 "," (672,000)",0, -   
1-Aug-19,,Penjualan ricebowl 5 pack,KAS,Kas dompet,Harta," 75,000 ",," 75,000 ",,108, -   , -   , -   ," 75,000 ",0, -   
1-Aug-19,,Penjualan ricebowl 5 pack,PJTK,Penjualan Toko,Penjualan,," 75,000 ", -   ,,108, -   ," 75,000 "," 747,000 "," (75,000)",0, -   
1-Aug-19,,Penjualan nasi  1 pack,KAS,Kas dompet,Harta," 4,000 ",," 4,000 ",,108, -   , -   , -   ," 4,000 ",0, -   
1-Aug-19,,Penjualan nasi  1 pack,PJTK,Penjualan Toko,Penjualan,," 4,000 ", -   ,,108, -   ," 4,000 "," 751,000 "," (4,000)",0, -   
1-Aug-19,,Penjualan ayam by Pesanan 1 ekor,KAS,Kas dompet,Harta," 60,000 ",," 60,000 ",,108, -   , -   , -   ," 60,000 ",0, -   
1-Aug-19,,Penjualan ayam by Pesanan 1 ekor,PJTK,Penjualan Toko,Penjualan,," 60,000 ", -   ,,108, -   ," 60,000 "," 811,000 "," (60,000)",0, -   
1-Aug-19,,Persediaan ayam (dikurangi 12 ekor),BPJ,Beban Harga Pokok,Beban," 420,000 ",," 420,000 ",-12,96, -   , -   , -   ," 420,000 ",420000," 6,888,569 "
1-Aug-19,,Persediaan ayam (dikurangi 12 ekor),PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 420,000 ", -   ,,96, -   , -   , -   ," (420,000)",0, -   
1-Aug-19,,Persediaan ricebowl (dikurangi 5 pack),BPJ,Beban Harga Pokok,Beban," 42,750 ",," 42,750 ",-0.5,95.5, -   , -   , -   ," 42,750 ",42750," 6,931,319 "
1-Aug-19,,Persediaan ricebowl (dikurangi 5 pack),PBWL,Persediaan Ricebowl,Harta,," 42,750 ", -   ,,95.5, -   , -   , -   ," (42,750)",0, -   
1-Aug-19,,Persediaan beras (dikurangi 1 pack),BPJ,Beban Harga Pokok,Beban," 1,000 ",," 1,000 ",,95.5, -   , -   , -   ," 1,000 ",1000," 6,932,319 "
1-Aug-19,,Persediaan beras (dikurangi 1 pack),PBRS,Persediaan Beras,Harta,," 1,000 ", -   ,,95.5, -   , -   , -   ," (1,000)",0, -   
2-Aug-19,,Bayar iuran sampah,BKBR,Beban Kebersihan,Beban," 30,000 ",," 30,000 ",,95.5, -   , -   , -   ," 30,000 ",30000," 6,962,319 "
2-Aug-19,,Gaji Harian Dinar,ACCR,Accrude,Accrude," 30,000 ",," 60,000 ",,95.5, -   , -   , -   ," 30,000 ",0, -   
2-Aug-19,,Pengeluaran tanggal 2 agustus,KAS,Kas dompet,Harta,," 60,000 ", -   ,,95.5, -   , -   , -   ," (60,000)",0, -   
2-Aug-19,,"Penjualan ayam by Toko 13,5 ekor",KAS,Kas dompet,Harta," 816,000 ",," 816,000 ",,95.5, -   , -   , -   ," 816,000 ",0, -   
2-Aug-19,,"Penjualan ayam by Toko 13,5 ekor",PJTK,Penjualan Toko,Penjualan,," 816,000 ", -   ,,95.5, -   ," 816,000 "," 1,627,000 "," (816,000)",0, -   
